Stazione;Data;Dato pluviometrico giornaliero 0-24
Arrone a Maccarese ;21/04/2023;0
Arrone a Maccarese ;22/04/2023;0
Arrone a Maccarese ;23/04/2023;0
Arrone a Maccarese ;24/04/2023;0
Arrone a Maccarese ;25/04/2023;0,2
Arrone a Maccarese ;26/04/2023;0
Arrone a Maccarese ;27/04/2023;0
Arrone a Maccarese ;28/04/2023;0
Arrone a Maccarese ;29/04/2023;0
Arrone a Maccarese ;30/04/2023;2,4
Arsoli ;01/04/2023;0
Arsoli ;02/04/2023;3,2
Arsoli ;03/04/2023;0
Arsoli ;04/04/2023;0,6
Arsoli ;05/04/2023;1,8
Arsoli ;06/04/2023;0
Arsoli ;07/04/2023;0
Arsoli ;08/04/2023;19,2
Arsoli ;09/04/2023;0,2
Arsoli ;10/04/2023;0
Arsoli ;11/04/2023;0
Arsoli ;12/04/2023;0
Arsoli ;13/04/2023;7,2
Arsoli ;14/04/2023;3
Arsoli ;15/04/2023;47,2
Arsoli ;16/04/2023;1,6
Arsoli ;17/04/2023;0
Arsoli ;18/04/2023;3,2
Arsoli ;19/04/2023;3
Arsoli ;20/04/2023;0,2
Arsoli ;21/04/2023;1,4
Arsoli ;22/04/2023;0
Arsoli ;23/04/2023;0
Arsoli ;24/04/2023;10,6
Arsoli ;25/04/2023;0,4
Arsoli ;26/04/2023;0
Arsoli ;27/04/2023;0
Arsoli ;28/04/2023;0
Arsoli ;29/04/2023;0,2
Arsoli ;30/04/2023;1,6
Aurelio ;01/04/2023;0
Aurelio ;02/04/2023;3,4
Aurelio ;03/04/2023;0
Aurelio ;04/04/2023;3,4
Aurelio ;05/04/2023;1,6
Aurelio ;06/04/2023;0
Aurelio ;07/04/2023;0
Aurelio ;08/04/2023;7
Aurelio ;09/04/2023;0
Aurelio ;10/04/2023;0
Aurelio ;11/04/2023;0
Aurelio ;12/04/2023;0
Aurelio ;13/04/2023;1,2
Aurelio ;14/04/2023;1
Aurelio ;15/04/2023;45,6
Aurelio ;16/04/2023;0,4
Aurelio ;17/04/2023;0,4
Aurelio ;18/04/2023;2,4
Aurelio ;19/04/2023;0,2
Aurelio ;20/04/2023;0
Aurelio ;21/04/2023;0
Aurelio ;22/04/2023;0
Aurelio ;23/04/2023;0
Aurelio ;24/04/2023;0,8
Aurelio ;25/04/2023;0
Aurelio ;26/04/2023;0
Aurelio ;27/04/2023;0
Aurelio ;28/04/2023;0
Aurelio ;29/04/2023;0
Aurelio ;30/04/2023;9,8
Baccano ;01/04/2023;0
Baccano ;02/04/2023;0,2
Baccano ;03/04/2023;0
Baccano ;04/04/2023;0
Baccano ;05/04/2023;1,8
Baccano ;06/04/2023;0
Baccano ;07/04/2023;0
Baccano ;08/04/2023;23,4
Baccano ;09/04/2023;0
Baccano ;10/04/2023;0
Baccano ;11/04/2023;0
Baccano ;12/04/2023;0,2
Baccano ;13/04/2023;3
Baccano ;14/04/2023;3,8
Baccano ;15/04/2023;32,4
Baccano ;16/04/2023;7
Baccano ;17/04/2023;0,2
Baccano ;18/04/2023;9,8
Baccano ;19/04/2023;0,2
Baccano ;20/04/2023;0
Baccano ;21/04/2023;0,2
Baccano ;22/04/2023;0
Baccano ;23/04/2023;0
Baccano ;24/04/2023;9
Baccano ;25/04/2023;0,2
Baccano ;26/04/2023;0
Baccano ;27/04/2023;0
Baccano ;28/04/2023;0
Baccano ;29/04/2023;0
Baccano ;30/04/2023;4,4
Bagnoregio ;01/04/2023;0
Bagnoregio ;02/04/2023;0
Bagnoregio ;03/04/2023;0
Bagnoregio ;04/04/2023;0
Bagnoregio ;05/04/2023;0,8
Bagnoregio ;06/04/2023;0
Bagnoregio ;07/04/2023;0
Bagnoregio ;08/04/2023;27,6
Bagnoregio ;09/04/2023;0
Bagnoregio ;10/04/2023;0
Bagnoregio ;11/04/2023;0
Bagnoregio ;12/04/2023;0
Bagnoregio ;13/04/2023;4,2
Bagnoregio ;14/04/2023;2
Bagnoregio ;15/04/2023;3,2
Bagnoregio ;16/04/2023;0,2
Bagnoregio ;17/04/2023;0
Bagnoregio ;18/04/2023;0,2
Bagnoregio ;19/04/2023;0
Bagnoregio ;20/04/2023;0
Bagnoregio ;21/04/2023;0
Bagnoregio ;22/04/2023;0
Bagnoregio ;23/04/2023;0
Bagnoregio ;24/04/2023;1,6
Bagnoregio ;25/04/2023;0,6
Bagnoregio ;26/04/2023;0
Bagnoregio ;27/04/2023;0
Bagnoregio ;28/04/2023;0
Bagnoregio ;29/04/2023;0,2
Bagnoregio ;30/04/2023;0,2
Barbarano ;01/04/2023;0
Barbarano ;02/04/2023;0
Barbarano ;03/04/2023;0
Barbarano ;04/04/2023;0
Barbarano ;05/04/2023;0,8
Barbarano ;06/04/2023;0
Barbarano ;07/04/2023;0
Barbarano ;08/04/2023;15,1
Barbarano ;09/04/2023;0
Barbarano ;10/04/2023;0
