Stazione;Data;Dato pluviometrico giornaliero 0-24
Aniene a Ponte Salario ;14/09/2018;0
Aniene a Ponte Salario ;15/09/2018;0
Aniene a Ponte Salario ;16/09/2018;0
Aniene a Ponte Salario ;17/09/2018;0
Aniene a Ponte Salario ;18/09/2018;0,6
Aniene a Ponte Salario ;19/09/2018;6,6
Aniene a Ponte Salario ;20/09/2018;8,4
Aniene a Ponte Salario ;21/09/2018;3,6
Aniene a Ponte Salario ;22/09/2018;0,2
Aniene a Ponte Salario ;23/09/2018;0
Aniene a Ponte Salario ;24/09/2018;0
Aniene a Ponte Salario ;25/09/2018;0
Aniene a Ponte Salario ;26/09/2018;0
Aniene a Ponte Salario ;27/09/2018;0
Aniene a Ponte Salario ;28/09/2018;0
Aniene a Ponte Salario ;29/09/2018;0
Aniene a Ponte Salario ;30/09/2018;0
Aniene a Subiaco ;01/09/2018;5,8
Aniene a Subiaco ;02/09/2018;1,6
Aniene a Subiaco ;03/09/2018;0
Aniene a Subiaco ;04/09/2018;0
Aniene a Subiaco ;05/09/2018;0
Aniene a Subiaco ;06/09/2018;0
Aniene a Subiaco ;07/09/2018;17,8
Aniene a Subiaco ;08/09/2018;0,2
Aniene a Subiaco ;09/09/2018;0
Aniene a Subiaco ;10/09/2018;0
Aniene a Subiaco ;11/09/2018;0
Aniene a Subiaco ;12/09/2018;0
Aniene a Subiaco ;13/09/2018;0
Aniene a Subiaco ;14/09/2018;0
Aniene a Subiaco ;15/09/2018;0
Aniene a Subiaco ;16/09/2018;0
Aniene a Subiaco ;17/09/2018;0
Aniene a Subiaco ;18/09/2018;0,6
Aniene a Subiaco ;19/09/2018;7,2
Aniene a Subiaco ;20/09/2018;0,4
Aniene a Subiaco ;21/09/2018;10,2
Aniene a Subiaco ;22/09/2018;0
Aniene a Subiaco ;23/09/2018;0
Aniene a Subiaco ;24/09/2018;1,9
Aniene a Subiaco ;25/09/2018;0
Aniene a Subiaco ;26/09/2018;0
Aniene a Subiaco ;27/09/2018;0
Aniene a Subiaco ;28/09/2018;0
Aniene a Subiaco ;29/09/2018;0
Aniene a Subiaco ;30/09/2018;0
Anzio ;01/09/2018;9,2
Anzio ;02/09/2018;0
Anzio ;03/09/2018;0,8
Anzio ;04/09/2018;0,2
Anzio ;05/09/2018;0
Anzio ;06/09/2018;0
Anzio ;07/09/2018;21,8
Anzio ;08/09/2018;0
Anzio ;09/09/2018;0
Anzio ;10/09/2018;0
Anzio ;11/09/2018;0
Anzio ;12/09/2018;0
Anzio ;13/09/2018;0,2
Anzio ;14/09/2018;0
Anzio ;15/09/2018;0
Anzio ;16/09/2018;0
Anzio ;17/09/2018;0
Anzio ;18/09/2018;7,4
Anzio ;19/09/2018;9
Anzio ;20/09/2018;15,8
Anzio ;21/09/2018;0
Anzio ;22/09/2018;0
Anzio ;23/09/2018;0
Anzio ;24/09/2018;0
Anzio ;25/09/2018;0,2
Anzio ;26/09/2018;0
Anzio ;27/09/2018;0
Anzio ;28/09/2018;0
Anzio ;29/09/2018;0
Anzio ;30/09/2018;0
Aprilia ;01/09/2018;11,2
Aprilia ;02/09/2018;0,2
Aprilia ;03/09/2018;4,6
Aprilia ;04/09/2018;0
Aprilia ;05/09/2018;0
Aprilia ;06/09/2018;0
Aprilia ;07/09/2018;8,8
Aprilia ;08/09/2018;0
Aprilia ;09/09/2018;0
Aprilia ;10/09/2018;0
Aprilia ;11/09/2018;0
Aprilia ;12/09/2018;0
Aprilia ;13/09/2018;0,4
Aprilia ;14/09/2018;0
Aprilia ;15/09/2018;0
Aprilia ;16/09/2018;0
Aprilia ;17/09/2018;1
Aprilia ;18/09/2018;6,8
Aprilia ;19/09/2018;4,2
Aprilia ;20/09/2018;14,4
Aprilia ;21/09/2018;0
Aprilia ;22/09/2018;0
Aprilia ;23/09/2018;0
Aprilia ;24/09/2018;0
Aprilia ;25/09/2018;0,8
Aprilia ;26/09/2018;0
Aprilia ;27/09/2018;0
Aprilia ;28/09/2018;0
