Stazione;Data;Dato pluviometrico giornaliero 0-24
Arrone a Maccarese ;20/11/2021;0,2
Arrone a Maccarese ;21/11/2021;0,2
Arrone a Maccarese ;22/11/2021;7
Arrone a Maccarese ;23/11/2021;0,2
Arrone a Maccarese ;24/11/2021;0,2
Arrone a Maccarese ;25/11/2021;49,4
Arrone a Maccarese ;26/11/2021;17,1
Arrone a Maccarese ;27/11/2021;1,8
Arrone a Maccarese ;28/11/2021;4,3
Arrone a Maccarese ;29/11/2021;1,4
Arrone a Maccarese ;30/11/2021;0
Arsoli ;01/11/2021;13,2
Arsoli ;02/11/2021;0,4
Arsoli ;03/11/2021;36,6
Arsoli ;04/11/2021;17,8
Arsoli ;05/11/2021;0,6
Arsoli ;06/11/2021;6,4
Arsoli ;07/11/2021;0,4
Arsoli ;08/11/2021;5
Arsoli ;09/11/2021;0,2
Arsoli ;10/11/2021;3,2
Arsoli ;11/11/2021;0,4
Arsoli ;12/11/2021;2,6
Arsoli ;13/11/2021;0,8
Arsoli ;14/11/2021;2
Arsoli ;15/11/2021;0,2
Arsoli ;16/11/2021;11,6
Arsoli ;17/11/2021;0,6
Arsoli ;18/11/2021;0,2
Arsoli ;19/11/2021;0
Arsoli ;20/11/2021;0,2
Arsoli ;21/11/2021;0,2
Arsoli ;22/11/2021;0,8
Arsoli ;23/11/2021;0,2
Arsoli ;24/11/2021;0
Arsoli ;25/11/2021;25
Arsoli ;26/11/2021;20
Arsoli ;27/11/2021;12,6
Arsoli ;28/11/2021;20
Arsoli ;29/11/2021;10,4
Arsoli ;30/11/2021;0
Aurelio ;01/11/2021;16,2
Aurelio ;02/11/2021;0
Aurelio ;03/11/2021;39,6
Aurelio ;04/11/2021;0
Aurelio ;05/11/2021;0
Aurelio ;06/11/2021;29
Aurelio ;07/11/2021;0
Aurelio ;08/11/2021;38,8
Aurelio ;09/11/2021;7,8
Aurelio ;10/11/2021;8
Aurelio ;11/11/2021;26,4
Aurelio ;12/11/2021;9,2
Aurelio ;13/11/2021;0,2
Aurelio ;14/11/2021;17
Aurelio ;15/11/2021;7
Aurelio ;16/11/2021;3
Aurelio ;17/11/2021;0
Aurelio ;18/11/2021;0
Aurelio ;19/11/2021;0
Aurelio ;20/11/2021;0,2
Aurelio ;21/11/2021;0
Aurelio ;22/11/2021;1,2
Aurelio ;23/11/2021;0
Aurelio ;24/11/2021;0
Aurelio ;25/11/2021;33,6
Aurelio ;26/11/2021;18
Aurelio ;27/11/2021;2,4
Aurelio ;28/11/2021;2,4
Aurelio ;29/11/2021;3
Aurelio ;30/11/2021;0
Baccano ;01/11/2021;22,4
Baccano ;02/11/2021;0
Baccano ;03/11/2021;47,4
Baccano ;04/11/2021;0,2
Baccano ;05/11/2021;0,2
Baccano ;06/11/2021;22,8
Baccano ;07/11/2021;0
Baccano ;08/11/2021;23,6
Baccano ;09/11/2021;0,2
Baccano ;10/11/2021;5,8
Baccano ;11/11/2021;18,8
Baccano ;12/11/2021;2,6
Baccano ;13/11/2021;0,2
Baccano ;14/11/2021;11,2
Baccano ;15/11/2021;7,6
Baccano ;16/11/2021;6
Baccano ;17/11/2021;0,2
Baccano ;18/11/2021;0
Baccano ;19/11/2021;0
Baccano ;20/11/2021;0
Baccano ;21/11/2021;0,2
Baccano ;22/11/2021;11,6
Baccano ;23/11/2021;1
Baccano ;24/11/2021;0
Baccano ;25/11/2021;47,8
Baccano ;26/11/2021;22
Baccano ;27/11/2021;7
Baccano ;28/11/2021;4,4
